	SRR2352191	SRR2352197	SRR2352201	SRR2352213	SRR2352214	SRR2352215	SRR2352216	SRR2352217	SRR2352218	SRR2352225	SRR2352226	SRR2352228	SRR2352229	PNUSAS000059	PNUSAS000060	PNUSAS000062	PNUSAS000063	PNUSAS000069	PNUSAS000070	PNUSAS000071	PNUSAS000072	PNUSAS000073	PNUSAS000079	PNUSAS000081	PNUSAS000082	PNUSAS000083	PNUSAS000084	PNUSAS000085	PNUSAS000086	PNUSAS000087	PNUSAS000088	PNUSAS000089	PNUSAS000091	PNUSAS000092	PNUSAS000093	PNUSAS000103	PNUSAS000104	PNUSAS000105	PNUSAS000107	PNUSAS000108	PNUSAS000109	PNUSAS000116	PNUSAS000117	PNUSAS000118	PNUSAS000123	PNUSAS000125	PNUSAS000146	PNUSAS000147	PNUSAS000148	PNUSAS000149	PNUSAS000167	PNUSAS000172	PNUSAS000194	PNUSAS000195	PNUSAS000202	PNUSAS000203	PNUSAS000204	PNUSAS000206	PNUSAS000208	PNUSAS000215	PNUSAS000242	PNUSAS000243	PNUSAS000245	PNUSAS000246	PNUSAS000247	PNUSAS000248	PNUSAS000251	PNUSAS000252	PNUSAS000257	PNUSAS000259	PNUSAS000288	PNUSAS000290	PNUSAS000291	PNUSAS000292	PNUSAS000304	PNUSAS000305	PNUSAS000306	PNUSAS000307	PNUSAS000336	PNUSAS000337	PNUSAS000339	PNUSAS000340	PNUSAS000342	PNUSAS000343	PNUSAS000345	PNUSAS000347	PNUSAS000360	PNUSAS000361	PNUSAS000363	PNUSAS000397	PNUSAS000448	PNUSAS000449	PNUSAS000450	PNUSAS000451	PNUSAS000452	PNUSAS000453	PNUSAS000460	PNUSAS000461	PNUSAS000469	PNUSAS000474	PNUSAS000477	PNUSAS000479	PNUSAS000480	PNUSAS000481	PNUSAS000488	PNUSAS000494	PNUSAS000496	PNUSAS000511	PNUSAS000513	PNUSAS000516	PNUSAS000517	PNUSAS000518	PNUSAS000519	PNUSAS000520	PNUSAS000521	PNUSAS000522	PNUSAS000523	PNUSAS000524	PNUSAS000584	PNUSAS000612	PNUSAS000615	PNUSAS000617	PNUSAS000618	PNUSAS000635	PNUSAS000638	PNUSAS000639	PNUSAS000646	PNUSAS000649	PNUSAS000651	PNUSAS000652	PNUSAS000657	PNUSAS000662	PNUSAS000663	PNUSAS000666	PNUSAS000667	PNUSAS000686	PNUSAS000687	PNUSAS000689	PNUSAS000690	PNUSAS000693	PNUSAS000695	PNUSAS000697	PNUSAS000700	PNUSAS000701	PNUSAS000703	PNUSAS000706	PNUSAS000753	PNUSAS000754	PNUSAS000823	PNUSAS000824	PNUSAS000825	PNUSAS000826	PNUSAS000827	PNUSAS000828	PNUSAS000830
PNUSAS000517	18.0	17.0	27.0	18.0	16.0	15.0	18.0	16.0	17.0	14.0	14.0	18.0	23.0	17.0	17.0	21.0	28.0	18.0	17.0	13.0	15.0	18.0	20.0	16.0	17.0	17.0	21.0	15.0	17.0	15.0	22.0	18.0	20.0	20.0	19.0	16.0	16.0	15.0	17.0	19.0	18.0	19.0	30.0	17.0	23.0	17.0	13.0	16.0	15.0	19.0	28.0	27.0	28.0	16.0	27.0	27.0	28.0	21.0	28.0	28.0	16.0	31.0	17.0	27.0	15.0	19.0	13.0	15.0	13.0	12.0	30.0	16.0	17.0	16.0	35.0	28.0	29.0	27.0	13.0	30.0	16.0	23.0	26.0	20.0	13.0	17.0	16.0	17.0	19.0	17.0	36.0	29.0	35.0	36.0	35.0	27.0	28.0	32.0	17.0	20.0	16.0	18.0	19.0	18.0	30.0	22.0	22.0	42.0	18.0	17.0	0.0	22.0	21.0	32.0	20.0	19.0	15.0	17.0	16.0	32.0	21.0	16.0	18.0	34.0	30.0	17.0	17.0	32.0	30.0	27.0	17.0	19.0	32.0	23.0	23.0	31.0	18.0	23.0	21.0	22.0	13.0	29.0	29.0	19.0	17.0	21.0	87.0	77.0	22.0	48.0	47.0	22.0	16.0	40.0	27.0
PNUSAS000518	12.0	11.0	21.0	12.0	10.0	9.0	12.0	14.0	15.0	12.0	12.0	16.0	21.0	15.0	15.0	15.0	26.0	16.0	15.0	11.0	13.0	16.0	18.0	14.0	15.0	15.0	1.0	13.0	15.0	13.0	20.0	16.0	18.0	18.0	17.0	14.0	14.0	13.0	15.0	13.0	12.0	17.0	28.0	15.0	21.0	15.0	11.0	10.0	13.0	17.0	26.0	25.0	26.0	14.0	25.0	25.0	26.0	19.0	26.0	26.0	14.0	29.0	11.0	25.0	13.0	17.0	11.0	13.0	11.0	10.0	28.0	14.0	11.0	14.0	21.0	14.0	15.0	13.0	11.0	28.0	10.0	3.0	24.0	18.0	11.0	15.0	14.0	15.0	17.0	11.0	34.0	27.0	33.0	34.0	33.0	25.0	26.0	30.0	15.0	14.0	14.0	16.0	17.0	12.0	28.0	0.0	2.0	40.0	12.0	15.0	22.0	0.0	19.0	30.0	18.0	17.0	13.0	15.0	14.0	30.0	19.0	14.0	16.0	32.0	28.0	15.0	15.0	30.0	28.0	25.0	11.0	17.0	30.0	21.0	21.0	29.0	12.0	21.0	19.0	20.0	11.0	27.0	27.0	17.0	15.0	19.0	85.0	71.0	20.0	46.0	45.0	20.0	14.0	38.0	25.0
PNUSAS000519	15.0	14.0	24.0	15.0	13.0	12.0	15.0	13.0	14.0	11.0	11.0	15.0	20.0	8.0	14.0	18.0	25.0	15.0	14.0	10.0	12.0	15.0	3.0	13.0	14.0	14.0	18.0	12.0	14.0	12.0	19.0	15.0	17.0	17.0	16.0	13.0	13.0	12.0	14.0	16.0	15.0	16.0	27.0	14.0	20.0	14.0	10.0	13.0	12.0	16.0	25.0	24.0	25.0	13.0	24.0	24.0	25.0	18.0	25.0	25.0	13.0	28.0	14.0	24.0	12.0	16.0	10.0	12.0	10.0	9.0	27.0	13.0	14.0	13.0	32.0	25.0	26.0	24.0	10.0	27.0	13.0	20.0	23.0	17.0	10.0	14.0	13.0	14.0	12.0	14.0	33.0	26.0	32.0	33.0	32.0	24.0	25.0	29.0	14.0	17.0	13.0	15.0	16.0	15.0	27.0	19.0	19.0	39.0	15.0	14.0	21.0	19.0	0.0	29.0	5.0	16.0	12.0	14.0	13.0	29.0	6.0	13.0	15.0	31.0	27.0	14.0	14.0	29.0	27.0	24.0	14.0	16.0	29.0	20.0	20.0	28.0	15.0	20.0	4.0	19.0	10.0	26.0	26.0	16.0	14.0	18.0	84.0	74.0	19.0	45.0	44.0	19.0	13.0	37.0	24.0
PNUSAS000520	26.0	25.0	35.0	26.0	24.0	23.0	26.0	24.0	25.0	22.0	22.0	26.0	31.0	25.0	25.0	29.0	14.0	26.0	25.0	21.0	23.0	26.0	28.0	24.0	25.0	25.0	29.0	23.0	25.0	23.0	30.0	26.0	28.0	28.0	27.0	24.0	24.0	23.0	25.0	27.0	26.0	27.0	2.0	25.0	31.0	25.0	21.0	24.0	23.0	27.0	14.0	11.0	14.0	24.0	13.0	13.0	14.0	29.0	14.0	14.0	24.0	15.0	25.0	13.0	23.0	27.0	21.0	23.0	21.0	20.0	6.0	24.0	25.0	24.0	43.0	36.0	37.0	35.0	21.0	14.0	24.0	31.0	34.0	28.0	21.0	25.0	24.0	25.0	27.0	25.0	22.0	15.0	21.0	22.0	43.0	13.0	14.0	18.0	25.0	28.0	24.0	26.0	27.0	26.0	14.0	30.0	30.0	50.0	26.0	25.0	32.0	30.0	29.0	0.0	28.0	27.0	23.0	25.0	25.0	0.0	29.0	24.0	26.0	2.0	14.0	25.0	25.0	16.0	14.0	11.0	25.0	27.0	4.0	31.0	31.0	17.0	26.0	31.0	29.0	30.0	21.0	15.0	13.0	27.0	25.0	29.0	61.0	85.0	30.0	56.0	55.0	30.0	24.0	48.0	35.0
PNUSAS000521	14.0	13.0	23.0	14.0	12.0	11.0	14.0	12.0	13.0	10.0	10.0	14.0	19.0	7.0	13.0	17.0	24.0	14.0	13.0	9.0	11.0	14.0	4.0	12.0	13.0	13.0	17.0	11.0	13.0	11.0	18.0	14.0	16.0	16.0	15.0	12.0	12.0	11.0	13.0	15.0	14.0	15.0	26.0	13.0	19.0	13.0	9.0	12.0	11.0	15.0	24.0	23.0	24.0	12.0	23.0	23.0	24.0	17.0	24.0	24.0	12.0	27.0	13.0	23.0	11.0	15.0	9.0	11.0	9.0	8.0	26.0	12.0	13.0	12.0	31.0	24.0	25.0	23.0	9.0	26.0	12.0	19.0	22.0	16.0	9.0	13.0	12.0	13.0	11.0	13.0	32.0	25.0	31.0	32.0	31.0	23.0	24.0	28.0	13.0	16.0	12.0	14.0	15.0	14.0	26.0	18.0	18.0	38.0	14.0	13.0	20.0	18.0	5.0	28.0	0.0	15.0	11.0	13.0	12.0	28.0	1.0	12.0	14.0	30.0	26.0	13.0	13.0	28.0	26.0	23.0	13.0	15.0	28.0	19.0	19.0	27.0	14.0	19.0	5.0	18.0	9.0	25.0	25.0	15.0	13.0	17.0	83.0	73.0	18.0	44.0	43.0	18.0	12.0	36.0	23.0
PNUSAS000522	13.0	12.0	22.0	13.0	11.0	10.0	13.0	11.0	12.0	9.0	9.0	13.0	18.0	12.0	12.0	16.0	23.0	13.0	12.0	8.0	10.0	13.0	15.0	11.0	12.0	12.0	16.0	10.0	12.0	10.0	17.0	13.0	15.0	15.0	14.0	11.0	11.0	10.0	12.0	14.0	13.0	14.0	25.0	12.0	18.0	12.0	8.0	11.0	10.0	14.0	23.0	22.0	23.0	11.0	22.0	22.0	23.0	16.0	23.0	23.0	11.0	26.0	12.0	22.0	10.0	12.0	8.0	10.0	8.0	7.0	25.0	11.0	12.0	11.0	30.0	23.0	24.0	22.0	8.0	25.0	11.0	18.0	21.0	15.0	8.0	12.0	11.0	12.0	14.0	12.0	31.0	24.0	30.0	31.0	30.0	22.0	23.0	27.0	12.0	15.0	9.0	13.0	14.0	13.0	25.0	17.0	17.0	37.0	13.0	12.0	19.0	17.0	16.0	27.0	15.0	0.0	10.0	12.0	9.0	27.0	16.0	11.0	13.0	29.0	25.0	12.0	12.0	27.0	25.0	22.0	12.0	14.0	27.0	18.0	18.0	26.0	13.0	18.0	16.0	17.0	8.0	24.0	24.0	14.0	12.0	16.0	82.0	72.0	17.0	43.0	42.0	17.0	11.0	35.0	22.0
PNUSAS000523	9.0	8.0	18.0	9.0	7.0	6.0	9.0	7.0	8.0	5.0	5.0	9.0	14.0	8.0	8.0	12.0	19.0	9.0	8.0	4.0	6.0	9.0	11.0	7.0	8.0	8.0	12.0	0.0	8.0	6.0	13.0	9.0	11.0	11.0	10.0	7.0	7.0	4.0	8.0	10.0	9.0	10.0	21.0	4.0	14.0	4.0	4.0	7.0	6.0	10.0	19.0	18.0	19.0	7.0	18.0	18.0	19.0	12.0	19.0	19.0	1.0	22.0	8.0	18.0	0.0	10.0	4.0	6.0	4.0	3.0	21.0	7.0	8.0	7.0	26.0	19.0	20.0	18.0	4.0	21.0	7.0	14.0	15.0	11.0	4.0	8.0	7.0	8.0	10.0	8.0	27.0	20.0	26.0	27.0	26.0	18.0	19.0	23.0	2.0	11.0	7.0	9.0	10.0	9.0	21.0	13.0	13.0	33.0	9.0	2.0	15.0	13.0	12.0	23.0	11.0	10.0	0.0	8.0	7.0	23.0	12.0	7.0	9.0	25.0	21.0	8.0	8.0	23.0	21.0	18.0	8.0	10.0	23.0	12.0	12.0	22.0	9.0	12.0	12.0	13.0	4.0	20.0	20.0	10.0	8.0	12.0	78.0	68.0	13.0	39.0	38.0	13.0	7.0	31.0	18.0
PNUSAS000524	11.0	10.0	20.0	11.0	9.0	8.0	11.0	9.0	10.0	7.0	7.0	11.0	16.0	10.0	10.0	14.0	21.0	11.0	10.0	6.0	8.0	11.0	13.0	9.0	10.0	10.0	14.0	8.0	10.0	8.0	15.0	11.0	13.0	13.0	12.0	9.0	9.0	8.0	6.0	12.0	11.0	12.0	23.0	10.0	16.0	10.0	6.0	9.0	8.0	12.0	21.0	20.0	21.0	9.0	20.0	20.0	21.0	14.0	21.0	21.0	9.0	24.0	10.0	20.0	8.0	12.0	6.0	8.0	6.0	5.0	23.0	9.0	10.0	9.0	28.0	21.0	22.0	20.0	6.0	23.0	9.0	16.0	19.0	13.0	6.0	10.0	9.0	10.0	12.0	10.0	29.0	22.0	28.0	29.0	28.0	20.0	21.0	25.0	10.0	13.0	9.0	11.0	12.0	11.0	23.0	15.0	15.0	33.0	11.0	10.0	17.0	15.0	14.0	25.0	13.0	12.0	8.0	0.0	9.0	25.0	14.0	9.0	11.0	27.0	23.0	10.0	6.0	25.0	23.0	20.0	10.0	12.0	25.0	16.0	16.0	24.0	11.0	16.0	14.0	15.0	6.0	22.0	22.0	12.0	6.0	14.0	80.0	70.0	15.0	41.0	40.0	15.0	9.0	33.0	20.0
PNUSAS000584	10.0	9.0	19.0	10.0	8.0	7.0	10.0	8.0	8.0	6.0	6.0	10.0	15.0	9.0	9.0	13.0	21.0	10.0	9.0	5.0	7.0	10.0	12.0	8.0	9.0	9.0	13.0	7.0	9.0	7.0	14.0	10.0	12.0	12.0	11.0	8.0	8.0	7.0	9.0	11.0	10.0	11.0	23.0	9.0	15.0	8.0	5.0	8.0	7.0	11.0	21.0	20.0	21.0	8.0	20.0	20.0	21.0	13.0	21.0	21.0	8.0	24.0	9.0	20.0	7.0	3.0	5.0	7.0	5.0	4.0	23.0	8.0	9.0	8.0	27.0	20.0	21.0	19.0	5.0	23.0	8.0	15.0	18.0	12.0	5.0	9.0	8.0	9.0	11.0	9.0	29.0	22.0	28.0	29.0	27.0	20.0	21.0	25.0	9.0	12.0	0.0	10.0	11.0	10.0	23.0	14.0	14.0	34.0	10.0	9.0	16.0	14.0	13.0	25.0	12.0	9.0	7.0	9.0	0.0	25.0	13.0	8.0	10.0	27.0	23.0	9.0	9.0	25.0	23.0	20.0	9.0	11.0	25.0	15.0	15.0	24.0	10.0	15.0	13.0	14.0	5.0	22.0	22.0	11.0	9.0	13.0	80.0	69.0	14.0	40.0	39.0	14.0	8.0	32.0	19.0
PNUSAS000612	26.0	25.0	35.0	26.0	24.0	23.0	26.0	24.0	25.0	22.0	22.0	26.0	31.0	25.0	25.0	29.0	14.0	26.0	25.0	21.0	23.0	26.0	28.0	24.0	25.0	25.0	29.0	23.0	25.0	23.0	30.0	26.0	28.0	28.0	27.0	24.0	24.0	23.0	25.0	27.0	26.0	27.0	2.0	25.0	31.0	25.0	21.0	24.0	23.0	27.0	14.0	11.0	14.0	24.0	13.0	13.0	14.0	29.0	14.0	14.0	24.0	15.0	25.0	13.0	23.0	27.0	21.0	23.0	21.0	20.0	6.0	24.0	25.0	24.0	43.0	36.0	37.0	35.0	21.0	14.0	24.0	31.0	34.0	28.0	21.0	25.0	24.0	25.0	27.0	25.0	22.0	15.0	21.0	22.0	43.0	13.0	14.0	18.0	25.0	28.0	24.0	26.0	27.0	26.0	14.0	30.0	30.0	50.0	26.0	25.0	32.0	30.0	29.0	0.0	28.0	27.0	23.0	25.0	25.0	0.0	29.0	24.0	26.0	2.0	14.0	25.0	25.0	16.0	14.0	11.0	25.0	27.0	4.0	31.0	31.0	17.0	26.0	31.0	29.0	30.0	21.0	15.0	13.0	27.0	25.0	29.0	61.0	85.0	30.0	56.0	55.0	30.0	24.0	48.0	35.0
PNUSAS000615	15.0	14.0	24.0	15.0	13.0	12.0	15.0	13.0	14.0	11.0	11.0	15.0	20.0	8.0	14.0	18.0	25.0	15.0	14.0	10.0	12.0	15.0	5.0	13.0	14.0	14.0	18.0	12.0	14.0	12.0	19.0	15.0	17.0	17.0	16.0	13.0	13.0	12.0	14.0	16.0	15.0	16.0	27.0	14.0	20.0	14.0	10.0	13.0	12.0	16.0	25.0	24.0	25.0	13.0	24.0	24.0	25.0	18.0	25.0	25.0	13.0	28.0	14.0	24.0	12.0	16.0	10.0	12.0	10.0	9.0	27.0	13.0	14.0	13.0	32.0	25.0	26.0	24.0	10.0	27.0	13.0	20.0	23.0	17.0	10.0	14.0	13.0	14.0	12.0	14.0	33.0	26.0	32.0	33.0	32.0	24.0	25.0	29.0	14.0	17.0	13.0	15.0	16.0	15.0	27.0	19.0	19.0	39.0	15.0	14.0	21.0	19.0	6.0	29.0	1.0	16.0	12.0	14.0	13.0	29.0	0.0	13.0	15.0	31.0	27.0	14.0	14.0	29.0	27.0	24.0	14.0	16.0	29.0	20.0	20.0	28.0	15.0	20.0	6.0	19.0	10.0	26.0	26.0	16.0	14.0	18.0	84.0	74.0	19.0	45.0	44.0	19.0	13.0	37.0	24.0
PNUSAS000617	10.0	9.0	19.0	10.0	8.0	7.0	10.0	8.0	9.0	6.0	6.0	10.0	15.0	9.0	9.0	13.0	20.0	10.0	9.0	5.0	7.0	10.0	12.0	8.0	9.0	9.0	13.0	7.0	9.0	7.0	14.0	10.0	12.0	12.0	11.0	8.0	8.0	7.0	9.0	11.0	10.0	11.0	22.0	9.0	15.0	9.0	5.0	8.0	7.0	11.0	20.0	19.0	20.0	8.0	19.0	19.0	20.0	13.0	20.0	20.0	8.0	23.0	9.0	19.0	7.0	11.0	5.0	7.0	5.0	4.0	22.0	8.0	9.0	8.0	27.0	20.0	21.0	19.0	5.0	22.0	8.0	15.0	18.0	12.0	5.0	9.0	8.0	9.0	11.0	9.0	28.0	21.0	27.0	28.0	27.0	19.0	20.0	24.0	9.0	12.0	8.0	10.0	11.0	10.0	22.0	14.0	14.0	34.0	10.0	9.0	16.0	14.0	13.0	24.0	12.0	11.0	7.0	9.0	8.0	24.0	13.0	0.0	10.0	26.0	22.0	9.0	9.0	24.0	22.0	19.0	9.0	11.0	24.0	15.0	15.0	23.0	10.0	15.0	13.0	14.0	5.0	21.0	21.0	11.0	9.0	13.0	79.0	69.0	14.0	40.0	39.0	14.0	8.0	32.0	19.0
PNUSAS000618	12.0	11.0	21.0	12.0	10.0	9.0	12.0	10.0	11.0	8.0	8.0	12.0	17.0	11.0	11.0	15.0	22.0	12.0	11.0	7.0	9.0	12.0	14.0	10.0	11.0	11.0	15.0	9.0	11.0	9.0	16.0	12.0	14.0	14.0	13.0	10.0	10.0	9.0	11.0	13.0	12.0	13.0	24.0	11.0	17.0	11.0	7.0	10.0	9.0	13.0	22.0	21.0	22.0	10.0	21.0	21.0	22.0	15.0	22.0	22.0	10.0	25.0	11.0	21.0	9.0	13.0	7.0	9.0	7.0	6.0	24.0	10.0	11.0	10.0	29.0	22.0	23.0	21.0	7.0	24.0	10.0	17.0	20.0	14.0	7.0	11.0	10.0	11.0	13.0	11.0	30.0	23.0	29.0	30.0	29.0	21.0	22.0	26.0	11.0	14.0	10.0	12.0	13.0	12.0	24.0	16.0	16.0	36.0	12.0	11.0	18.0	16.0	15.0	26.0	14.0	13.0	9.0	11.0	10.0	26.0	15.0	10.0	0.0	28.0	24.0	11.0	11.0	26.0	24.0	21.0	11.0	13.0	26.0	17.0	17.0	25.0	12.0	17.0	15.0	16.0	7.0	23.0	23.0	13.0	11.0	15.0	81.0	71.0	16.0	42.0	41.0	16.0	10.0	34.0	21.0
PNUSAS000635	28.0	27.0	37.0	28.0	26.0	25.0	28.0	26.0	27.0	24.0	24.0	28.0	33.0	27.0	27.0	31.0	16.0	28.0	27.0	23.0	25.0	28.0	30.0	26.0	27.0	27.0	31.0	25.0	27.0	25.0	32.0	28.0	30.0	30.0	29.0	26.0	26.0	25.0	27.0	29.0	28.0	29.0	4.0	27.0	33.0	27.0	23.0	26.0	25.0	29.0	16.0	13.0	16.0	26.0	15.0	15.0	16.0	31.0	16.0	16.0	26.0	17.0	27.0	15.0	25.0	29.0	23.0	25.0	23.0	22.0	8.0	26.0	27.0	26.0	45.0	37.0	37.0	37.0	23.0	16.0	26.0	33.0	36.0	30.0	23.0	27.0	26.0	27.0	29.0	27.0	24.0	17.0	22.0	24.0	45.0	15.0	16.0	20.0	27.0	30.0	26.0	28.0	29.0	28.0	16.0	32.0	32.0	52.0	28.0	27.0	34.0	32.0	31.0	2.0	30.0	29.0	25.0	27.0	27.0	2.0	31.0	26.0	28.0	0.0	16.0	27.0	27.0	18.0	16.0	13.0	27.0	29.0	6.0	33.0	33.0	19.0	28.0	33.0	31.0	32.0	23.0	17.0	15.0	29.0	27.0	31.0	62.0	85.0	31.0	57.0	57.0	32.0	26.0	49.0	37.0
PNUSAS000638	24.0	23.0	33.0	24.0	22.0	21.0	24.0	22.0	23.0	20.0	20.0	24.0	29.0	23.0	23.0	27.0	12.0	24.0	23.0	19.0	21.0	24.0	26.0	22.0	23.0	23.0	27.0	21.0	23.0	21.0	28.0	24.0	26.0	26.0	25.0	22.0	22.0	21.0	23.0	25.0	24.0	25.0	12.0	23.0	29.0	23.0	19.0	22.0	21.0	25.0	12.0	3.0	12.0	22.0	11.0	11.0	12.0	27.0	12.0	12.0	22.0	13.0	23.0	11.0	21.0	25.0	19.0	21.0	19.0	18.0	12.0	22.0	23.0	22.0	41.0	34.0	35.0	33.0	19.0	12.0	22.0	29.0	32.0	26.0	19.0	23.0	22.0	23.0	25.0	23.0	20.0	13.0	19.0	20.0	41.0	11.0	12.0	16.0	23.0	26.0	22.0	24.0	25.0	24.0	12.0	28.0	28.0	48.0	24.0	23.0	30.0	28.0	27.0	14.0	26.0	25.0	21.0	23.0	23.0	14.0	27.0	22.0	24.0	16.0	0.0	23.0	23.0	14.0	0.0	9.0	23.0	25.0	14.0	29.0	29.0	15.0	24.0	29.0	27.0	28.0	19.0	13.0	11.0	25.0	23.0	27.0	69.0	83.0	28.0	54.0	53.0	28.0	22.0	46.0	33.0
PNUSAS000639	11.0	10.0	20.0	11.0	9.0	8.0	11.0	9.0	9.0	7.0	7.0	11.0	16.0	10.0	10.0	14.0	21.0	11.0	10.0	6.0	8.0	11.0	13.0	9.0	10.0	10.0	14.0	8.0	10.0	8.0	15.0	11.0	13.0	13.0	12.0	9.0	9.0	8.0	10.0	12.0	11.0	12.0	23.0	10.0	16.0	9.0	6.0	9.0	8.0	12.0	21.0	20.0	21.0	9.0	20.0	20.0	21.0	14.0	21.0	21.0	9.0	24.0	10.0	20.0	8.0	12.0	6.0	8.0	6.0	5.0	23.0	9.0	10.0	9.0	28.0	21.0	22.0	20.0	6.0	23.0	9.0	16.0	19.0	13.0	6.0	10.0	9.0	10.0	12.0	10.0	29.0	22.0	28.0	29.0	28.0	20.0	21.0	25.0	10.0	13.0	9.0	11.0	12.0	11.0	23.0	15.0	15.0	35.0	11.0	10.0	17.0	15.0	14.0	25.0	13.0	12.0	8.0	10.0	9.0	25.0	14.0	9.0	11.0	27.0	23.0	0.0	10.0	25.0	23.0	20.0	10.0	12.0	25.0	16.0	16.0	24.0	11.0	16.0	14.0	15.0	6.0	22.0	22.0	12.0	10.0	14.0	80.0	70.0	15.0	41.0	40.0	15.0	9.0	33.0	20.0
PNUSAS000646	11.0	10.0	20.0	11.0	9.0	8.0	11.0	9.0	9.0	7.0	7.0	11.0	16.0	10.0	10.0	14.0	21.0	11.0	10.0	6.0	8.0	11.0	13.0	9.0	10.0	10.0	14.0	8.0	10.0	8.0	15.0	11.0	13.0	13.0	12.0	9.0	9.0	9.0	0.0	12.0	11.0	12.0	23.0	10.0	16.0	9.0	6.0	9.0	8.0	12.0	21.0	20.0	21.0	9.0	20.0	20.0	21.0	14.0	21.0	21.0	9.0	24.0	10.0	20.0	8.0	12.0	6.0	8.0	6.0	5.0	23.0	9.0	10.0	9.0	28.0	21.0	22.0	20.0	6.0	23.0	9.0	16.0	19.0	12.0	6.0	10.0	9.0	10.0	12.0	10.0	29.0	22.0	28.0	29.0	28.0	20.0	21.0	25.0	10.0	13.0	9.0	11.0	12.0	11.0	23.0	15.0	15.0	32.0	11.0	10.0	17.0	15.0	14.0	25.0	13.0	12.0	8.0	6.0	9.0	25.0	14.0	9.0	11.0	27.0	23.0	10.0	0.0	25.0	23.0	20.0	10.0	12.0	25.0	16.0	16.0	24.0	11.0	16.0	14.0	15.0	6.0	22.0	22.0	12.0	0.0	14.0	79.0	70.0	15.0	41.0	39.0	15.0	9.0	33.0	20.0
PNUSAS000649	26.0	25.0	35.0	26.0	24.0	23.0	26.0	24.0	25.0	22.0	22.0	25.0	31.0	25.0	25.0	29.0	14.0	26.0	25.0	21.0	23.0	26.0	28.0	24.0	25.0	25.0	29.0	23.0	25.0	23.0	30.0	26.0	28.0	28.0	27.0	24.0	24.0	23.0	25.0	27.0	26.0	27.0	14.0	25.0	31.0	25.0	21.0	24.0	23.0	27.0	14.0	11.0	14.0	24.0	13.0	13.0	14.0	29.0	14.0	14.0	24.0	1.0	25.0	13.0	23.0	27.0	21.0	23.0	21.0	20.0	14.0	24.0	25.0	24.0	43.0	36.0	37.0	35.0	21.0	4.0	24.0	31.0	34.0	28.0	21.0	25.0	24.0	25.0	27.0	25.0	22.0	15.0	21.0	22.0	43.0	13.0	14.0	18.0	25.0	28.0	24.0	26.0	27.0	26.0	4.0	30.0	30.0	50.0	26.0	25.0	32.0	30.0	29.0	16.0	28.0	27.0	23.0	25.0	25.0	16.0	29.0	24.0	26.0	18.0	14.0	25.0	25.0	0.0	14.0	9.0	25.0	27.0	16.0	31.0	31.0	17.0	26.0	31.0	29.0	30.0	21.0	15.0	3.0	27.0	25.0	29.0	71.0	85.0	30.0	56.0	55.0	30.0	24.0	48.0	35.0
PNUSAS000651	24.0	23.0	33.0	24.0	22.0	21.0	24.0	22.0	23.0	20.0	20.0	24.0	29.0	23.0	23.0	27.0	12.0	24.0	23.0	19.0	21.0	24.0	26.0	22.0	23.0	23.0	27.0	21.0	23.0	21.0	28.0	24.0	26.0	26.0	25.0	22.0	22.0	21.0	23.0	25.0	24.0	25.0	12.0	23.0	29.0	23.0	19.0	22.0	21.0	25.0	12.0	3.0	13.0	22.0	11.0	11.0	12.0	27.0	12.0	12.0	22.0	13.0	23.0	11.0	21.0	25.0	19.0	22.0	19.0	18.0	12.0	22.0	23.0	22.0	41.0	34.0	35.0	33.0	19.0	12.0	22.0	29.0	32.0	26.0	19.0	23.0	22.0	23.0	25.0	23.0	20.0	13.0	19.0	20.0	41.0	11.0	12.0	16.0	23.0	27.0	22.0	24.0	25.0	24.0	12.0	28.0	28.0	48.0	24.0	23.0	30.0	28.0	27.0	14.0	26.0	25.0	21.0	23.0	23.0	14.0	27.0	22.0	24.0	16.0	0.0	23.0	23.0	14.0	0.0	9.0	23.0	25.0	14.0	29.0	29.0	15.0	24.0	29.0	27.0	28.0	19.0	13.0	11.0	25.0	23.0	27.0	69.0	83.0	28.0	54.0	53.0	28.0	22.0	46.0	33.0
PNUSAS000652	21.0	20.0	30.0	21.0	19.0	18.0	21.0	19.0	20.0	17.0	17.0	21.0	26.0	20.0	20.0	24.0	9.0	21.0	20.0	16.0	18.0	21.0	23.0	19.0	20.0	20.0	24.0	18.0	20.0	18.0	25.0	21.0	23.0	23.0	22.0	19.0	19.0	18.0	20.0	22.0	21.0	22.0	9.0	20.0	26.0	20.0	16.0	19.0	18.0	22.0	9.0	6.0	9.0	19.0	8.0	8.0	9.0	24.0	9.0	9.0	19.0	8.0	20.0	8.0	18.0	22.0	16.0	18.0	16.0	15.0	9.0	19.0	20.0	19.0	38.0	31.0	32.0	30.0	16.0	7.0	19.0	26.0	29.0	23.0	16.0	20.0	19.0	20.0	22.0	20.0	17.0	10.0	16.0	17.0	38.0	8.0	9.0	13.0	20.0	23.0	19.0	21.0	22.0	21.0	7.0	25.0	25.0	45.0	21.0	20.0	27.0	25.0	24.0	11.0	23.0	22.0	18.0	20.0	20.0	11.0	24.0	19.0	21.0	13.0	9.0	20.0	20.0	9.0	9.0	0.0	20.0	22.0	11.0	26.0	26.0	12.0	21.0	26.0	24.0	25.0	16.0	10.0	6.0	22.0	20.0	24.0	66.0	80.0	25.0	51.0	50.0	25.0	19.0	43.0	30.0
